10000,0.0402901
20000,0.09652469999999999
30000,0.1509887
40000,0.20977079999999998
50000,0.26558760000000003
60000,0.3300219
70000,0.4026952
80000,0.470902
90000,0.6141464
100000,0.7092934
110000,0.7511836
120000,0.7819025
130000,0.8984519000000001
140000,1.067591
150000,1.1099736999999998
160000,1.0795747
170000,1.1395089999999999
180000,1.2812478
190000,1.3240843999999998
200000,1.4330721
210000,1.7553956
220000,1.5924914
230000,1.7123028000000002
240000,1.7992339999999998
250000,1.8897831
260000,1.9998688000000002
270000,2.0545473999999997
280000,2.1597165
290000,2.2407194
300000,2.3028120999999997
310000,2.3958041000000003
320000,2.5293397
330000,2.6155086
340000,2.6127072
350000,2.9749503
360000,2.7240904
370000,2.7260788000000002
380000,2.7849516999999997
390000,3.2325355
400000,3.2254382999999995
410000,3.3320276
420000,3.4217923
430000,3.4318565
440000,3.5137701999999997
450000,3.8148267
460000,4.4264833
470000,3.987861
480000,3.9385982
490000,4.2082731
500000,4.7175889
510000,4.3264465
520000,4.8804082
530000,4.4420942
540000,4.4405632
550000,5.0392386
560000,5.307291
570000,4.9475441
580000,5.238481999999999
590000,5.4116358
600000,5.2239321
610000,5.555831700000001
620000,5.452761499999999
630000,5.7625155
640000,5.5545651
650000,5.7200783
660000,5.8607249
670000,5.925489799999999
680000,5.9227838
690000,5.9201501
700000,6.084207
710000,6.3905292000000005
720000,6.372769
730000,6.5076105
740000,6.5055701
750000,6.9014167
760000,6.675081400000001
770000,6.750091
780000,7.0292311
790000,7.1991636
800000,7.1880606
810000,7.3192156
820000,7.520869500000001
830000,7.463174100000001
840000,7.5579181
850000,7.6388835
860000,7.9986178
870000,7.9406261
880000,7.980762
890000,8.272347499999999
900000,8.083794600000001
910000,8.313236
920000,8.5108045
930000,8.720066
940000,8.6640976
950000,8.7651
960000,8.7263308
970000,8.7699701
980000,8.993462300000001
990000,9.5129739
1000000,9.1699446
